"","clean_tweet","Subjectivity","polarity","Analysis"
"2596","euforia pildun qatar usai liga baik dunia moga ewakopsm psmday","0","0","Neutral"
"2597","tim mu upload main juara pildun ga","0.33333333333333","0.16666666666667","Positive"
"2598","gaya bettt dahhhhh menang pildun messi gambar susah payah cuman biar keren aja","0","0","Neutral"
"2599","malam nobar pildun ampe jam pagi porklas futsal game pulang2 tepar","0.4","-0.4","Negative"
"2600","cuy info dong goat belah minus trofi ama messi dor sama pildun","0.1","-0.1","Negative"
"2601","streaming pildun selesai tau tau udah mau tgl 20 aja jangan lupa bayar tagih indihome tgl 20 gaes bayar bisa lalu commerce langsung aplikasi myindihome minimarket dekat gaes","0","0","Neutral"
"2602","makanya pildun gak bs ada indo","0","0","Neutral"
"2603","argentina kalo messi pensiun gak dilanjutin regenerasi bisa kek jerman nasib abis menang pildun langsung nyungsep tinggal main hebat macem klose podolski alvarez moga makin gacor main","0.33333333333333","0.16666666666667","Positive"
"2604","bener jg oke skripsi jurnal lbh susah drpd final pildun","1","0","Neutral"
"2605","kalo pildun mas ngikutin dikit","0","0","Neutral"
"2606","pildun kli ges yak xixi waktu uninstall livescore","0","0","Neutral"
"2607","abis pildun dagang agak sepi euy","0","0","Neutral"
"2608","pildun selesai buat alas apa gak tidur","1","-0.4","Negative"
"2609","umur jek dowo nggo melu pildun swante ngono lho","0","0","Neutral"
"2610","top skor bareng messi qualifikasi piala dunia klo ga ada kontribusi dy argen ga lolos pildun","0.5","0.5","Positive"
"2611","dulu main korsel pecat club italia karna bikin italia gugur pildun 2002 ulang negara prancis","0.33333333333333","0.16666666666667","Positive"
"2612","join aja tiga nge host pildun","0","0","Neutral"
"2613","pernah baca teori gin pildun 1998 brasil kalah lawan prancis bayar pas pildun 2002 brasil juara 2006 itali juara nebus kalah pas 1994 2006 itali kalahin prancis 2014 jerman juara kalahin argntina 2018 prancis dpt tebus kalah 2006 2022 argntina dpt tebus kalah 2014","0","0","Neutral"
"2614","saat pd nonton pildun smalem ngangong baru tau pagi messi masuk final","1","0","Neutral"
"2615","ga rasa pildun 4taun lg cpt bgt","0","0","Neutral"
"2616","pildun buat sy timbang mennton bola","0","0","Neutral"
"2617","prancis kalah pildun","0","0","Neutral"
"2618","on my way ngeracunin temen cuma suka bola pas pildun biar jadi fans chelsea jadi suka bola lama lewat jalur visual mount ziyech havertz hiahahahah evil smile","0.36666666666667","-0.23333333333333","Negative"
"2619","iyyaaa kalau pildun asli mau dibolehin cuma yaa banyak nyari link streaming hampir jelek2in lawan belah takut geger jadi stop dulu kalau cari jodoh udah sering didelwarn","0","0","Neutral"
"2620","dukung argentina cuma orang orang ras ga support blm ga support timnas afrika final pildun","1","0","Neutral"
"2621","kmrn dbuly gara2 sikap psg tp dbuktikan level timnas pildun ky cm doang kl haalland blm trbukti level timnas","0","0","Neutral"
"2622","lu diem pildun mah tahun sekali arctic kapan indo","0","0","Neutral"
"2623","jauh pildun goat messi begitu","0","0","Neutral"
"2624","lama belanda bom juara pildun indo juara","0","0","Neutral"
"2625","pildun buruk segi fair play ga habis pikir ada adil asal argentina waktu portugal vs morocco fifa dgn tol0lnya diem aja ga ngasih jelas apa","0.9","0.7","Positive"
"2626","haha suka bola mulai kecil krn ayah ndak punya anak cowok jadi bawa kmn2 pas nonton bola udh gede nonton pildun mesti sm ayah taruh apa jd bukan spt km pikir nder","0.3","0.2","Positive"
"2627","pildun dah beres trs nobar apa lg","0","0","Neutral"
"2628","kirain ga pantau min soal banyak latah pildun cari jodoh","0","0","Neutral"
"2629","jago lu aki2 tua ambek mana bisa ngangkat trofi pildun","0","0","Neutral"
"2630","messi saat terima pildun","0","0","Neutral"
"2631","jujur gak ngikutin pildun iya bener murung gegara uas salah satu matkul sishsugssh","0","0","Neutral"
"2632","klo kontribusi udh banyak tpi ga menang paling ga you gave the team everything drpda juara tpi minim kontribusi juara tpi kontrobusinya bisa disandingin sma aguero pildun 2022 alias nihil","0","0","Neutral"
"2633","iya bg iya nonton bola pas pildun doang wajar si","0","0","Neutral"
"2634","au winrina after pildun nih mari mampirr dukung perancis jangan sedih","0","0","Neutral"
"2635","pildun udh beress waktu nonton parade gol haaland","0.23333333333333","-0.25","Negative"
"2636","kalo anda bupati bikin agenda sidak tetiba kurang asn masuk kantor tepat waktu arti kata lambat terus ada media follow up judul gegara pildun asn pemkab maros telat masuk kantor alasanya gegara pildun pak bisa jadi","0","0","Neutral"
"2637","haha gak nonton final pildun kali main prancis palsu semua","0.54444444444444","0.12222222222222","Positive"
"2638","mending lu hapus bang tweet soal lu maksud saddil asis beto pas kualifikasi pildun lawan malay gbk bukan aff","0","0","Neutral"
"2639","ga biasa begadang semalem nonton pildun jadi nya ni hari badan lemes banget","0","0","Neutral"
"2640","yah ga begadang lg liat pildun","0","0","Neutral"
"2641","slah judi pildun","0","0","Neutral"
"2642","prediksi ea sports buat seri game fifa november lalu soal argentina juara piala dunia 2022 jadi nyata menang argentina arti ea sports kali turut turut prediksi tepat soal juara pildun mulai 2010 2014 2018 2022","0.4","-0.4","Negative"
"2643","bilang ngerti bgt ngga org ngikutin pildun doang ngefansnya sama courtois doang ga niat caper seru aja betting kwoakwaokwaoa","0","0","Neutral"
"2644","cantik bgt sunset hari allah terimakasih byk udh hibur hati td malam bikin haru senang liat pildun skrng sunsetnya bagus","0","0","Neutral"
"2645","boro boro angkat pildun lawan maroko aja keok poor penaldo","0.6","-0.4","Negative"
"2646","caper doang mbak sisa biar bisa nikmatin hasil pildun aja","0","0","Neutral"
"2647","buruk belanda kalah padahal pildun qatar seru banyak tim unggul kalah","0","0","Neutral"
"2648","gaesss nyata awal gitu gaes sekarang bisa jadi viral 18 besok senin raul los diving theo licha maria extra time pildun udah nobar piala dunia all in france mbappe penalti fifaworldcup argentina ambil","0.1","0","Neutral"
"2649","tidur sore jadi ga pusing abis argen juara pildun","0","0","Neutral"
"2650","striker baik pildun kali","0","0","Neutral"
"2651","btw regardless masalah suka error big match 45k buat bulan pildun lumayan vidio","0.1","0","Neutral"
"2652","nobar pildun rutin pas final malah sakit duh","0.8","-0.15","Negative"
"2653","lejen siapa nang waktu pildun kidz","0","0","Neutral"
"2654","sejak gagal pildun 2018 santos harus pecat knp baru sekarang mecat gahabis pikir sm federasi coba aja awal nunjuk mourinho kalo buat turnamen gin mourinho mental gila bangun kompak rem","0.2","-0.1","Negative"
"2655","jadi gin dek dlm kompetisi besar pildun mslh besar duri bisa rusak performa tim jd klo emng aguero jadi duri ga mungkin argentina bisa juara kompetisi lagi lu ribet amat juara bebas masyarakatny aja bebas pesta aguero ga usah pusingin","0","0","Neutral"
"2656","biasa demam pildun klo begadang besok demam","0","0","Neutral"
"2657","memang klah judi pildun tpi klau mslah skill judi jangan adu","0","0","Neutral"
"2658","sneng messi juara pildun","0","0","Neutral"
"2659","iya kalo suporter dewasa bakal bisa masuk pildun kek maroko ma prancis ni malah ribut sopporternya jadi ga masuk pildun masuk world cup","0","0","Neutral"
"2660","top perform pas pildun malah cuma maria messi mascherano lain flop","0.5","0.5","Positive"
"2661","serius nanya cewe cewe ikut komen pildun tp tau neymar messi sm mbappe doang beneran in to sepak bola caper doang","0","0","Neutral"
"2662","suud pildun saat lihat isu transfer","0","0","Neutral"
"2663","piala dunia paling seru paling fair gap negara asia afrika dn eropa america makin tip ga sabar maju jepang edisi pildun jepang maroko mantap jpang nglahin eropa gaya maroko ngalahin eropa dgn gaya eropa mamam eropa","0.9","0.7","Positive"
"2664","arab saudi punya bragging right pernah ngalahin juara pildun","0.53571428571429","0.28571428571429","Positive"
"2665","ayo nobar bkl lbh rme dr final pildun ni","1","0","Neutral"
"2666","knp persib gamasuk pildun mohon jawab nanya srius","0","0","Neutral"
"2667","gk nyaman bgt sm menang pildun","0","0","Neutral"
"2668","maaf kalo akun demen bahas bola pildun udah kelar admin biasa ngefangirl libur","0","0","Neutral"
"2669","gpp ttp smngt pildun kmrn udh tank ganti dong","0","0","Neutral"
"2670","pildun buyar udh suruh langsung mikir fpl males sumpil","0","0","Neutral"
"2671","messi ga usah ikut pildun lgi udah juara","0","0","Neutral"
"2672","ada pesan sembunyi kang hadir kang elon final pildun","1","0","Neutral"
"2673","wing wes ramikir bab ati tak pokus pildun jebul saiki serang teh hadeehh","0","0","Neutral"
"2674","tiap pildun sllu ada ngribetin ginian","0","0","Neutral"
"2675","2005 pildun junior final ketemu nigeria vs jon obi mikel","1","0","Neutral"
"2676","muuts ad nntn pildun jg gaaa","0","0","Neutral"
"2677","isokey mwreka ikut nge hype in pildun bagus aja","0","0","Neutral"
"2678","keluar bulan lebih dapat bangsat pildun","0","0","Neutral"
"2679","gambar kalo indonesia jd juara pildun si gatel mau ikut pegang trofi","0","0","Neutral"
"2680","orang bicara pildun malah club","0","0","Neutral"
"2681","kaya pulang pildun kemaren pisah ham pake pesawat pribadi sengaja mampir spanyol dulu mau drop cv perez","0","0","Neutral"
"2682","kamboja gak ikut pildun maszeee","0","0","Neutral"
"2683","bikin teori buat pildun asean dong","0","0","Neutral"
"2684","pildun cepet bgt rasa apa nya udah ga nikmatin ky pas jaman cik ciko","0","0","Neutral"
"2685","seru banget banyak kejut pas final kemrin udah nebak bakal menang argentina hehe prancis udh menang pildun lalu sayang gak bisa nonton sampe final gegara belum punya stb jadi gak bisa nonton tv hehe","1","0","Neutral"
"2686","prancis sejak dulu memang benci islam bahkan islamphobia bantai juta kaum muslim afrika utara bnyk senang argentina juara pildun 2022 dulu rencana israel mau diri sana krn bnyk klompok etnis yahudi akhir tanah palestina pilih kecewa","0","0","Neutral"
"2687","etapi umur segitu bom lulus kuliah sihh hmm bisa mungkin terima exchange us jadi bisa nonton pildun langsung aamiinnn","0","0","Neutral"
"2688","2026 umur 21 tahun bisa yaa nonton pildun live stadion","0.5","0.13636363636364","Positive"
"2689","ambil aja giveaway nya gak tiap pildun dapet","0","0","Neutral"
"2690","lahhh si karim tweet cama pegang trophy ucl trus malah rep trophy pildun trus emng aguero punya pildun","0","0","Neutral"
"2691","semua gantung main pilih sama latih main pildun","0.33333333333333","0.16666666666667","Positive"
"2692","deep banget semalem nangisin mashidam nonton pildun jadi keinget","0.4","0","Neutral"
"2693","nyesel gak ngikutin kata epic banget pildun tahun","0.4","0.1","Positive"
"2694","mbappe mode pildun mah akuin lebih goat ronaldo messi mode pildun yaa baru 2x ikut pildun dua final udah cetak 13 gol assist hattrick final","1","0","Neutral"
"2695","nonton final pildun serasa nonton ftv sctv pas tau freemason","1","0","Neutral"
"2696","cuma jam jokowi messi juara pildun copa america","0","0","Neutral"
"2697","boljugg thanks udah ngasih konten pildun seru","0.2","0.2","Positive"
"2698","pildun 2026 juara belanda dong","0","0","Neutral"
"2699","tadi malem nobar pildun bareng ayang","0","0","Neutral"
"2700","semua event pildun ga ada satu nyangkut giveaway nya mungkin blm rejeki hoki nya","0","0","Neutral"
"2701","akibat pildun kali jan","0","0","Neutral"
"2702","pildun","0","0","Neutral"
"2703","2026 nonton pildun sama suami bio 19 desember 2022","0","0","Neutral"
"2704","sekali tahun 98 bawa prancis juara pildun","0","0","Neutral"
"2705","kalah taruh pildun sama ade ku milih prancis kalah jadi beberes rumah minggu kata wkwkwk padahal emng jobdesc rumah ku","0","0","Neutral"
"2706","udah bree pildun dah abis","0","0","Neutral"
"2707","mentang mentang team dukung pildun menang kue lapis kue lapis argentina","0","0","Neutral"
"2708","jd keinget dulu pas pildun smp wkt beli printilan gelang warna bendera jerman","0","0","Neutral"
"2709","kali sy se7 koreksi sedikit ttg kalimat team seadax mungkin lebih tepat dgn kalimat team underdog krn negara mmng maroko bukan negara elite bola materi pildun kali main maroko sebar liga2 eropa jadi main maroko kali bkn kaleng2","0.33333333333333","0.16666666666667","Positive"
"2710","gaya main sebenernya mirip mirip de jong midfield berani running ball pildun kemarin cakep main cuman defend nya kurang kalo bandingiin sama eriksen","0.33333333333333","0.16666666666667","Positive"
"2711","ada bang tinggal bisa jadi nomor capai pildun 2026 usia 41 tahun cam by bociltiktok","0","0","Neutral"
"2712","makanyaa terus lebih malu semua fans dodo ga bisa hina hina messi misal skenario messi kalah pildun kemarin akhir jadi ass lickernya mbappe coba shameless behavior","0","0","Neutral"
"2713","terimakasih tani pildun kali pildun fc","0","0","Neutral"
"2714","baru habis nonton pildun ga tidur lupa kalau senin kerja numpuk bahkan belum tidur semalem sampe mo ketemu malem wth","0","0","Neutral"
"2715","masuk pildun jalur tropi","0","0","Neutral"
"2716","btw kaya emang lu aja ngaco post paling atas aja angkat trophy pildun aja konteks kaga usah copa america segala macem","0","0","Neutral"
"2717","kalem mbape maneh mah maaih 23 taun maaih bisa pildun dai mah","0","0","Neutral"
"2718","emg ken jilat cuma nyari alesan aja pake taruh pildun","0","0","Neutral"
"2719","gak papa kalian tulis settingan buat pildun utama final tdi malam typingnya jngn nang dong ikut sedih","1","0","Neutral"
"2720","ngapain sakit mata liat video ada sakit mata liat orang jijik kyk elu caper disosmed gk pny hidup gk kerja gk pny temen total pinalti lama pildun langsung perancis argentina sama bos tolol baca statistik dpt pinalti sapa jg","0.75","0","Neutral"
"2721","mboten sar ket awal wes ora ngikuti pildun mending turu","0","0","Neutral"
"2722","ekspresi kalah taruh pildun semalem wkwkwk","0","0","Neutral"
"2723","pildun ikut 2026 tahun depan umur mbappe sekarang 24 tahun 28 ada bilang 30 ada bilang 26","0","0","Neutral"
"2724","komedi bgt si trending 123 pildun trs malah kapal homo anying","0","0","Neutral"
"2725","si orang nonton pildun argen vs prancis","0","0","Neutral"
"2726","tahun 2016 argentina gagal juara copa america messi kabar pensiun timnas scaloni teman timnas messi waktu pildun 2006 minta messi tetap timnas scaloni tahu apa masalah gagal sukses messi timnas tahun 2018 scaloni pilih latih timnas","0","0","Neutral"
"2727","aneh kok ketua fa argentina tri olahraga argentina ngga ikut angkat trofi pildun contoh ketua fa tri olahraga negeri wakanda","0","0","Neutral"
"2728","haaland kans paling kuat bahkn sblm pildun lebih favorit drpda mbappe soal terus goat tp timnasnya kurang dukung buat level timnas","0","0","Neutral"
"2729","presiden fifa gianni infantino rilis umum besar kena format baru piala dunia antarklub 77577sports 77577sports pestabola pildun pestabola2022 gianniinfantino pildun2022 infopildun pestaboladunia boladunia duniabola infopialadunia qatar qatar2022","0","0","Neutral"
"2730","apa bukan portugal kek argentina gudang main kualitas masa bisa juara piala dunia piala eropa nation league bisa pildun mampu","0.33333333333333","0.16666666666667","Positive"
"2731","pildun 2006 udh mulai naksir tipis tipis sm tuan rumah jersey nya bagus item putih strip kuning merah ajg bagus banget terus msh ada ballack bintang baru philip lahm podolski tiap tuan rumah main kok deg2an neng mulai tanda2 paling hati","0.33333333333333","0.16666666666667","Positive"
"2732","haaland pindah dl indonesia chance masuk pildun lbh besar","0","0","Neutral"
"2733","keren dong streaming pake tri nonton pildun lancarrr","0","0","Neutral"
